Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+01,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-03,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.13.001,
Time, ,
Mode,Fast,
Waveform Data,
-27,
-27,
27,
27,
27,
27,
26,
27,
27,
27,
26,
27,
27,
27,
27,
26,
27,
27,
27,
26,
27,
27,
26,
27,
26,
27,
26,
27,
27,
27,
28,
27,
27,
28,
27,
26,
27,
27,
26,
27,
27,
27,
27,
26,
26,
27,
26,
27,
27,
27,
27,
27,
26,
26,
27,
27,
28,
26,
27,
28,
27,
26,
27,
27,
26,
27,
28,
26,
27,
27,
27,
26,
26,
26,
27,
26,
27,
26,
26,
27,
27,
26,
27,
26,
27,
27,
26,
26,
27,
27,
27,
26,
28,
27,
27,
27,
27,
27,
26,
27,
26,
27,
27,
27,
26,
27,
27,
28,
27,
27,
28,
28,
27,
27,
26,
27,
28,
27,
27,
27,
27,
27,
27,
27,
27,
27,
27,
28,
27,
27,
28,
26,
27,
27,
27,
27,
27,
27,
28,
28,
27,
27,
27,
27,
27,
27,
26,
27,
27,
27,
27,
26,
27,
27,
27,
27,
28,
28,
28,
26,
27,
27,
27,
27,
27,
27,
27,
26,
27,
27,
28,
28,
27,
28,
27,
27,
28,
26,
27,
28,
28,
28,
27,
27,
28,
28,
28,
28,
27,
27,
27,
27,
27,
27,
26,
28,
27,
27,
27,
28,
28,
28,
27,
27,
26,
27,
27,
28,
27,
26,
28,
26,
27,
28,
28,
28,
26,
27,
28,
27,
28,
27,
27,
27,
27,
27,
27,
28,
26,
27,
28,
28,
27,
27,
28,
27,
28,
27,
28,
26,
26,
27,
28,
27,
27,
28,
27,
27,
28,
27,
27,
26,
27,
27,
27,
26,
27,
27,
26,
28,
27,
27,
27,
26,
27,
27,
28,
27,
26,
28,
27,
27,
27,
26,
28,
27,
27,
27,
26,
27,
28,
27,
27,
26,
26,
26,
27,
27,
26,
26,
26,
27,
27,
27,
27,
27,
27,
27,
26,
27,
26,
27,
27,
26,
27,
27,
27,
26,
27,
26,
27,
26,
27,
27,
26,
26,
27,
27,
27,
26,
27,
27,
27,
26,
26,
27,
26,
26,
26,
27,
27,
26,
27,
26,
27,
26,
26,
26,
26,
27,
26,
26,
26,
27,
26,
26,
26,
27,
26,
26,
27,
26,
26,
27,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
27,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
27,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
25,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
26,
26,
25,
26,
26,
26,
26,
25,
26,
26,
25,
26,
26,
26,
26,
26,
25,
26,
26,
25,
26,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
24,
26,
26,
26,
25,
25,
26,
24,
26,
25,
25,
24,
24,
24,
24,
25,
25,
25,
25,
24,
26,
25,
24,
25,
25,
25,
24,
25,
25,
26,
25,
24,
25,
25,
25,
25,
25,
24,
25,
25,
24,
25,
25,
25,
25,
25,
25,
25,
25,
24,
25,
25,
26,
25,
25,
25,
26,
25,
24,
24,
25,
24,
25,
25,
24,
24,
25,
24,
24,
24,
25,
25,
24,
25,
25,
-27,
-28,
-28,
-28,
-28,
-28,
-28,
-27,
-28,
-27,
-28,
-27,
-28,
-28,
-27,
-27,
-28,
-28,
-28,
-27,
-27,
-28,
-27,
-28,
-28,
-26,
-28,
-28,
-28,
-27,
-28,
-28,
-28,
-28,
-28,
-27,
-27,
-28,
-28,
-28,
-28,
-28,
-27,
-28,
-27,
-28,
-28,
-27,
-28,
-27,
-28,
-28,
-28,
-28,
-27,
-28,
-28,
-27,
-28,
-28,
-28,
-28,
-27,
-28,
-28,
-28,
-27,
-28,
-26,
-28,
-27,
-28,
-28,
-28,
