Memory Length,4000,
Trigger Level,-4.000E-01,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+01,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-03,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.13.001,
Time, ,
Mode,Fast,
Waveform Data,
-32,
-32,
25,
25,
25,
24,
25,
25,
24,
25,
24,
24,
25,
25,
24,
24,
24,
25,
24,
24,
24,
24,
24,
24,
25,
25,
25,
24,
24,
25,
25,
24,
25,
24,
24,
24,
24,
24,
23,
24,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
25,
25,
24,
25,
25,
25,
25,
24,
25,
25,
25,
24,
25,
25,
25,
24,
25,
25,
25,
26,
25,
25,
25,
26,
25,
25,
25,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
26,
26,
25,
25,
26,
26,
26,
25,
26,
26,
25,
25,
25,
25,
25,
25,
26,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
24,
24,
25,
25,
24,
24,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
23,
24,
24,
24,
24,
24,
24,
24,
24,
24,
23,
24,
23,
24,
23,
25,
24,
24,
23,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
25,
24,
25,
24,
24,
24,
24,
25,
24,
24,
24,
24,
25,
24,
24,
24,
25,
25,
24,
25,
25,
24,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
26,
25,
25,
25,
25,
26,
26,
25,
25,
25,
25,
25,
25,
26,
26,
26,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
26,
26,
25,
26,
25,
25,
26,
26,
25,
25,
25,
26,
25,
26,
25,
25,
26,
25,
25,
25,
24,
25,
25,
24,
24,
24,
25,
25,
25,
25,
25,
25,
24,
24,
25,
24,
24,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
24,
25,
24,
24,
24,
24,
24,
24,
24,
24,
24,
23,
24,
24,
23,
24,
23,
23,
24,
23,
23,
23,
24,
24,
24,
24,
23,
23,
23,
24,
23,
23,
24,
23,
24,
23,
23,
23,
24,
23,
23,
23,
24,
23,
24,
23,
23,
24,
23,
23,
24,
24,
23,
23,
24,
24,
23,
23,
24,
23,
23,
23,
23,
23,
23,
22,
22,
21,
20,
19,
18,
17,
15,
15,
14,
12,
11,
10,
8,
6,
6,
3,
2,
0,
-2,
-3,
-5,
-6,
-9,
-11,
-12,
-14,
-17,
-18,
-20,
-22,
-24,
-25,
-28,
-29,
-31,
-33,
-35,
-36,
-38,
-39,
-41,
-42,
-44,
-46,
-47,
-49,
-50,
-51,
-53,
-54,
-54,
-56,
-56,
-58,
-58,
-60,
-61,
-61,
-61,
-62,
-62,
-63,
-63,
-63,
-64,
-64,
-64,
-64,
-63,
-63,
-64,
-63,
-63,
-62,
-62,
-62,
-61,
-61,
-61,
-59,
-58,
-58,
-57,
-57,
-55,
-54,
-53,
-53,
-51,
-50,
-50,
-49,
-47,
-46,
-46,
-44,
-42,
-42,
-41,
-40,
-38,
-37,
-36,
-34,
-34,
-33,
-32,
-31,
-29,
-29,
-27,
-26,
-25,
-24,
-23,
-22,
-22,
-21,
-20,
-19,
-18,
-18,
-17,
-16,
-15,
-15,
-14,
-14,
-13,
-12,
-12,
-12,
-12,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-10,
-12,
-11,
-12,
-12,
-13,
-13,
-13,
-14,
-14,
-14,
-15,
-15,
-16,
-16,
-16,
-17,
-18,
-18,
-18,
-19,
-20,
-20,
-21,
-21,
-21,
-22,
-22,
-22,
-23,
-23,
-23,
-24,
-24,
-26,
-25,
-26,
-26,
-26,
-27,
-27,
-28,
-29,
-29,
-29,
