Memory Length,4000,
Trigger Level,-4.000E-01,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+01,
Vertical Position,2.040E+01,
Horizontal Units,s,
Horizontal Scale,1.000E-03,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.13.001,
Time, ,
Mode,Fast,
Waveform Data,
-22,
-22,
27,
27,
28,
28,
29,
28,
29,
28,
28,
27,
28,
28,
28,
29,
28,
28,
27,
29,
29,
29,
29,
28,
28,
28,
27,
28,
28,
28,
28,
27,
28,
27,
29,
29,
28,
28,
28,
28,
29,
28,
28,
28,
28,
29,
28,
28,
29,
28,
29,
28,
28,
28,
28,
28,
28,
28,
28,
28,
28,
29,
29,
29,
28,
29,
29,
29,
28,
28,
28,
27,
28,
28,
28,
29,
29,
29,
29,
29,
29,
29,
29,
29,
28,
28,
28,
29,
29,
29,
29,
28,
29,
29,
28,
28,
29,
29,
28,
29,
29,
29,
29,
28,
27,
28,
28,
28,
29,
29,
28,
28,
28,
28,
28,
29,
29,
28,
28,
28,
29,
28,
28,
28,
29,
29,
29,
29,
28,
28,
28,
29,
28,
28,
29,
29,
29,
29,
28,
29,
28,
29,
29,
28,
29,
29,
29,
29,
28,
29,
29,
29,
28,
29,
28,
28,
28,
29,
29,
29,
28,
29,
29,
29,
29,
28,
27,
29,
29,
28,
29,
27,
28,
28,
28,
29,
29,
28,
29,
28,
29,
27,
29,
28,
29,
28,
28,
28,
28,
29,
28,
28,
29,
28,
29,
28,
29,
28,
28,
28,
29,
28,
28,
28,
29,
29,
28,
28,
29,
28,
28,
29,
29,
28,
29,
28,
27,
28,
29,
29,
28,
28,
28,
28,
29,
29,
29,
29,
29,
29,
29,
27,
29,
29,
29,
28,
28,
29,
29,
29,
29,
29,
29,
29,
28,
29,
29,
29,
29,
28,
29,
28,
28,
28,
29,
29,
28,
28,
29,
29,
29,
29,
29,
29,
29,
28,
28,
29,
28,
29,
28,
29,
29,
29,
29,
28,
29,
29,
29,
28,
28,
28,
29,
28,
29,
29,
28,
29,
28,
28,
28,
28,
29,
28,
29,
28,
29,
28,
28,
28,
29,
28,
29,
28,
28,
28,
29,
29,
29,
28,
29,
29,
28,
28,
29,
28,
29,
29,
29,
29,
29,
28,
28,
29,
28,
28,
28,
28,
28,
28,
28,
29,
29,
29,
28,
28,
28,
29,
28,
29,
29,
29,
29,
29,
29,
29,
28,
28,
29,
28,
28,
28,
29,
29,
29,
29,
29,
28,
29,
29,
29,
29,
29,
28,
29,
29,
28,
28,
29,
29,
29,
28,
29,
29,
29,
28,
29,
29,
28,
28,
29,
29,
28,
28,
29,
29,
28,
28,
29,
29,
29,
28,
29,
29,
29,
29,
29,
29,
29,
28,
28,
-23,
-24,
-23,
-23,
-23,
-23,
-23,
-23,
-23,
-22,
-22,
-22,
-21,
-21,
-22,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-22,
-21,
-21,
-23,
-23,
-23,
-23,
-23,
-23,
-23,
-23,
-24,
-24,
-23,
-23,
-24,
-23,
-23,
-23,
-25,
-24,
-24,
-23,
-25,
-24,
-24,
-25,
-23,
-25,
-25,
-25,
-25,
-25,
-24,
-25,
-25,
-24,
-25,
-24,
-25,
-25,
-25,
-24,
-25,
-25,
-25,
-25,
-24,
-25,
-25,
-25,
-25,
-25,
-24,
-25,
-25,
-25,
-24,
-24,
-24,
-24,
-24,
-25,
-23,
-24,
-25,
-24,
-23,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
-24,
