Memory Length,4000,
Trigger Level,-4.000E-01,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E+01,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-03,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.13.001,
Time, ,
Mode,Fast,
Waveform Data,
-29,
-29,
25,
24,
24,
24,
25,
24,
24,
25,
24,
24,
24,
25,
23,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
25,
24,
24,
25,
25,
25,
24,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
26,
26,
25,
25,
26,
26,
25,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
27,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
26,
25,
25,
26,
26,
26,
25,
26,
26,
25,
25,
26,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
24,
25,
24,
25,
25,
24,
24,
24,
25,
24,
24,
25,
24,
25,
25,
24,
24,
25,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
24,
24,
24,
25,
24,
24,
24,
24,
24,
25,
24,
25,
25,
24,
24,
25,
24,
24,
25,
25,
25,
24,
24,
24,
25,
24,
24,
25,
25,
25,
25,
25,
25,
25,
24,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
26,
25,
25,
25,
25,
25,
25,
26,
25,
26,
26,
25,
25,
26,
26,
25,
25,
25,
25,
26,
26,
25,
26,
25,
25,
25,
26,
26,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
25,
24,
25,
24,
25,
24,
25,
25,
25,
25,
25,
24,
25,
24,
24,
24,
25,
25,
25,
25,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
24,
23,
24,
24,
24,
24,
24,
24,
23,
24,
24,
24,
24,
24,
24,
24,
24,
24,
23,
24,
23,
24,
24,
24,
23,
24,
23,
24,
24,
23,
23,
23,
23,
24,
23,
23,
24,
24,
24,
23,
23,
24,
24,
24,
24,
23,
23,
23,
23,
24,
23,
24,
24,
23,
24,
24,
24,
24,
23,
23,
24,
24,
24,
24,
24,
24,
23,
24,
24,
24,
24,
24,
24,
24,
23,
23,
22,
22,
22,
21,
20,
19,
18,
17,
16,
15,
14,
13,
11,
10,
9,
7,
5,
3,
2,
0,
-1,
-2,
-5,
-6,
-8,
-10,
-12,
-14,
-16,
-17,
-19,
-21,
-23,
-25,
-26,
-29,
-30,
-32,
-34,
-36,
-37,
-40,
-40,
-42,
-45,
-46,
-47,
-48,
-50,
-51,
-53,
-54,
-55,
-56,
-57,
-58,
-58,
-59,
-60,
-61,
-62,
-62,
-63,
-63,
-64,
-64,
-64,
-65,
-65,
-65,
-64,
-65,
-64,
-64,
-64,
-63,
-63,
-63,
-62,
-62,
-62,
-60,
-59,
-59,
-58,
-58,
-56,
-56,
-55,
-54,
-52,
-52,
-51,
-49,
-48,
-48,
-46,
-46,
-45,
-43,
-41,
-41,
-39,
-38,
-37,
-36,
-35,
-33,
-33,
-31,
-30,
-28,
-27,
-26,
-25,
-24,
-23,
-22,
-22,
-21,
-20,
-18,
-18,
-17,
-17,
-16,
-14,
-14,
-14,
-12,
-12,
-12,
-11,
-10,
-10,
-10,
-10,
-9,
-9,
-9,
-9,
-9,
-9,
-9,
-8,
-8,
-9,
-9,
-9,
-9,
-9,
-9,
-9,
-9,
-10,
-10,
-11,
-11,
-11,
-12,
-13,
-13,
-13,
-14,
-14,
-14,
-15,
-16,
-16,
-16,
-17,
-18,
-18,
-18,
-20,
-19,
-21,
-21,
-22,
-22,
-22,
-23,
-23,
-24,
-25,
-25,
-26,
-26,
-27,
-27,
-27,
-28,
-29,
-29,
-30,
-30,
